"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring"
"2206",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,488,"Leaves","Leaves (forbs)",2017,4,20,110,2457864,2,2017,7,17,198,2457952,4,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2207",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,488,"Leaves","Leaves (forbs)",2017,7,25,206,2457960,4,2017,9,25,268,2458022,3,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2208",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,488,"Leaves","Leaves (forbs)",2017,9,30,273,2458027,2,2017,10,23,296,2458050,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2209",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,488,"Leaves","Leaves (forbs)",2017,10,30,303,2458057,4,2017,10,30,303,2458057,3,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2210",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,500,"Flowers","Flowers or flower buds",2017,6,16,167,2457921,7,2017,6,16,167,2457921,4,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2211",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,500,"Flowers","Flowers or flower buds",2017,7,10,191,2457945,7,2017,9,14,257,2458011,4,"MultiObserver-StatusConflict",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2212",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,501,"Flowers","Open flowers",2017,7,17,198,2457952,7,2017,9,14,257,2458011,4,"MultiObserver-StatusConflict",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2213",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,501,"Flowers","Open flowers",2017,10,25,298,2458052,2,2017,10,25,298,2458052,1,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2214",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,8,27,239,2457993,5,2017,8,27,239,2457993,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2215",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,9,5,248,2458002,5,2017,9,5,248,2458002,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2216",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,9,10,253,2458007,3,2017,9,10,253,2458007,1,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2217",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,9,13,256,2458010,2,2017,9,22,265,2458019,3,"MultiObserver-StatusConflict",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2218",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,9,28,271,2458025,3,2017,9,28,271,2458025,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2219",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,10,1,274,2458028,1,2017,10,23,296,2458050,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2220",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2017,10,26,299,2458053,1,2017,10,30,303,2458057,3,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2221",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2017,7,25,206,2457960,4,2017,7,25,206,2457960,6,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2222",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2017,8,27,239,2457993,10,2017,8,27,239,2457993,2,"-9999",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2223",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2017,8,31,243,2457997,2,2017,10,30,303,2458057,3,"MultiObserver-StatusConflict",306,230,247,394,14.98,6.11,-4.11,3.14,27.13,18.68,5.37,14.76
"2224",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,390,"Fruits","Ripe fruits",2017,7,24,205,2457959,7,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2225",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,488,"Leaves","Leaves (forbs)",2017,4,10,100,2457854,-9999,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2226",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,500,"Flowers","Flowers or flower buds",2017,5,18,138,2457892,8,2017,8,16,228,2457982,9,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2227",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,501,"Flowers","Open flowers",2017,6,14,165,2457919,7,2017,8,16,228,2457982,9,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2228",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,504,"Fruits","Recent fruit or seed drop",2017,8,25,237,2457991,9,2017,8,25,237,2457991,14,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2229",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",110660,516,"Fruits","Fruits",2017,7,17,198,2457952,10,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2230",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,390,"Fruits","Ripe fruits",2017,9,18,261,2458015,10,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2231",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,488,"Leaves","Leaves (forbs)",2017,4,10,100,2457854,-9999,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2232",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,500,"Flowers","Flowers or flower buds",2017,6,28,179,2457933,7,2017,8,16,228,2457982,9,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2233",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,501,"Flowers","Open flowers",2017,7,17,198,2457952,10,2017,9,18,261,2458015,11,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2234",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,504,"Fruits","Recent fruit or seed drop",2017,9,18,261,2458015,10,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2235",23069,"Walker Nature Center",38.92625,-77.341675,116,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",110661,516,"Fruits","Fruits",2017,8,25,237,2457991,9,2017,10,6,279,2458033,-9999,"-9999",365,183,171,355,18.54,9.68,-0.32,7.33,29.13,21.2,9.5,18.51
"2236",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,390,"Fruits","Ripe fruits",2017,9,4,247,2458001,7,2017,9,4,247,2458001,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2237",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,390,"Fruits","Ripe fruits",2017,9,18,261,2458015,7,2017,9,18,261,2458015,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2238",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,390,"Fruits","Ripe fruits",2017,10,9,282,2458036,7,2017,12,26,360,2458114,-9999,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2239",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,482,"Leaves","Initial growth (forbs)",2017,3,27,86,2457840,7,2017,5,8,128,2457882,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2240",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,488,"Leaves","Leaves (forbs)",2017,4,17,107,2457861,7,2017,10,23,296,2458050,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2241",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,500,"Flowers","Flowers or flower buds",2017,5,8,128,2457882,7,2017,6,12,163,2457917,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2242",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Flowers","Open flowers",2017,5,22,142,2457896,7,2017,6,12,163,2457917,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2243",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,504,"Fruits","Recent fruit or seed drop",2017,1,2,2,2457756,-9999,2017,1,2,2,2457756,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2244",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,504,"Fruits","Recent fruit or seed drop",2017,7,3,184,2457938,7,2017,7,3,184,2457938,14,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2245",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,504,"Fruits","Recent fruit or seed drop",2017,9,4,247,2458001,7,2017,10,2,275,2458029,7,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2246",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,504,"Fruits","Recent fruit or seed drop",2017,10,23,296,2458050,14,2017,12,26,360,2458114,-9999,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2247",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,516,"Fruits","Fruits",2017,6,12,163,2457917,7,2017,12,26,360,2458114,-9999,"-9999",58,67,76,29,16.86,6.75,-2.39,5.46,33.97,23.61,12.34,23.82
"2248",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,390,"Fruits","Ripe fruits",2017,9,7,250,2458004,-9999,2017,10,18,291,2458045,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2249",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,488,"Leaves","Leaves (forbs)",2017,7,2,183,2457937,-9999,2017,8,31,243,2457997,7,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2250",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,500,"Flowers","Flowers or flower buds",2017,7,9,190,2457944,7,2017,8,31,243,2457997,7,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2251",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,501,"Flowers","Open flowers",2017,7,29,210,2457964,9,2017,8,31,243,2457997,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2252",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,504,"Fruits","Recent fruit or seed drop",2017,10,3,276,2458030,26,2017,10,18,291,2458045,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2253",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,516,"Fruits","Fruits",2017,8,31,243,2457997,7,2017,9,7,250,2458004,13,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2254",23676,"loop trail",46.996738,-94.696556,430,"MN",204,"Liatris","aspera","tall blazing star","Plantae",114082,516,"Fruits","Fruits",2017,9,28,271,2458025,8,2017,10,18,291,2458045,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2255",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,390,"Fruits","Ripe fruits",2017,8,24,236,2457990,-9999,2017,8,31,243,2457997,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2256",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,488,"Leaves","Leaves (forbs)",2017,7,9,190,2457944,-9999,2017,8,24,236,2457990,7,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2257",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,500,"Flowers","Flowers or flower buds",2017,7,9,190,2457944,-9999,2017,8,17,229,2457983,7,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2258",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,501,"Flowers","Open flowers",2017,7,20,201,2457955,11,2017,8,17,229,2457983,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2259",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,504,"Fruits","Recent fruit or seed drop",2017,8,31,243,2457997,-9999,2017,8,31,243,2457997,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2260",23676,"loop trail",46.996738,-94.696556,430,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",114083,516,"Fruits","Fruits",2017,8,17,229,2457983,19,2017,8,31,243,2457997,-9999,"-9999",268,181,88,115,11.99,3.97,-14.33,-1.26,24.88,13.96,-3.97,11
"2261",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,390,"Fruits","Ripe fruits",2017,9,1,244,2457998,-9999,2017,9,1,244,2457998,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2262",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,482,"Leaves","Initial growth (forbs)",2017,5,21,141,2457895,10,2017,6,21,172,2457926,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2263",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,488,"Leaves","Leaves (forbs)",2017,5,2,122,2457876,-9999,2017,6,21,172,2457926,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2264",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,500,"Flowers","Flowers or flower buds",2017,6,21,172,2457926,4,2017,7,23,204,2457958,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2265",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,501,"Flowers","Open flowers",2017,7,23,204,2457958,-9999,2017,8,13,225,2457979,6,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2266",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,516,"Fruits","Fruits",2017,9,1,244,2457998,13,2017,9,1,244,2457998,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2267",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,390,"Fruits","Ripe fruits",2017,9,1,244,2457998,-9999,2017,9,1,244,2457998,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2268",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,488,"Leaves","Leaves (forbs)",2017,5,2,122,2457876,-9999,2017,5,21,141,2457895,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2269",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,500,"Flowers","Flowers or flower buds",2017,7,4,185,2457939,44,2017,7,23,204,2457958,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2270",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,501,"Flowers","Open flowers",2017,7,23,204,2457958,-9999,2017,7,23,204,2457958,21,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2271",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,516,"Fruits","Fruits",2017,9,1,244,2457998,-9999,2017,9,1,244,2457998,-9999,"-9999",248,228,270,379,14.22,5.19,-5.9,2.09,27.05,17.93,4.45,13.84
"2272",25435,"Butter and Bees Bed and Breakfast",36.380558,-94.222557,382,"AR",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122756,482,"Leaves","Initial growth (forbs)",2017,2,19,50,2457804,-9999,2017,2,19,50,2457804,-9999,"-9999",379,265,168,717,18.49,10.79,-0.73,8.68,29.89,24.08,11.77,21.33
"2273",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",931,"Monarda","fistulosa","wild bergamot","Plantae",122876,482,"Leaves","Initial growth (forbs)",2017,2,18,49,2457803,-9999,2017,5,8,128,2457882,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2274",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",931,"Monarda","fistulosa","wild bergamot","Plantae",122876,488,"Leaves","Leaves (forbs)",2017,2,18,49,2457803,-9999,2017,5,8,128,2457882,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2275",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",122887,482,"Leaves","Initial growth (forbs)",2017,4,20,110,2457864,-9999,2017,6,17,168,2457922,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2276",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",122887,488,"Leaves","Leaves (forbs)",2017,4,20,110,2457864,-9999,2017,7,26,207,2457961,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2277",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",122887,500,"Flowers","Flowers or flower buds",2017,7,26,207,2457961,39,2017,7,26,207,2457961,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2278",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",122887,501,"Flowers","Open flowers",2017,7,26,207,2457961,39,2017,7,26,207,2457961,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2279",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,482,"Leaves","Initial growth (forbs)",2017,4,20,110,2457864,-9999,2017,7,1,182,2457936,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2280",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,488,"Leaves","Leaves (forbs)",2017,4,20,110,2457864,-9999,2017,7,1,182,2457936,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
"2281",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,500,"Flowers","Flowers or flower buds",2017,6,17,168,2457922,40,2017,7,26,207,2457961,-9999,"-9999",427,174,175,365,18.76,9.98,-0.17,7.54,29.09,21.04,9.6,18.52
