"","ind_pp_year","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring","year","peak_onset_doy","peak_end_doy","peak_duration","discontinuous_peak"
"1073","265750_501_2022",39847,"Home",44.936382,-93.208626,249,"MN",203,"Helianthus","annuus","common sunflower","Plantae",265750,501,"Flowers","Open flowers",2022,6,29,180,2459760,3,2022,9,18,261,2459841,5,"-9999",153.44,126.38,81.74,285.63,17.0046739130435,6.00824175824176,-14.6386666666667,1.57641304347826,28.0576086956522,16.3510989010989,-3.53833333333333,11.5285869565217,2022,219,261,43,NA
"1074","266276_390_2022",43627,"My yard",44.445614,-93.157532,292,"MN",845,"Dalea","purpurea","purple prairie clover","Plantae",266276,390,"Fruits","Ripe fruits",2022,8,19,231,2459811,2,2022,8,19,231,2459811,5,"-9999",209.75,114.35,76.66,295.44,16.0914130434783,4.94142857142857,-15.3235555555556,1.09065217391304,27.3885869565217,16.3107692307692,-3.72555555555556,11.5298913043478,2022,243,290,48,1
"1075","266276_501_2021",43627,"My yard",44.445614,-93.157532,292,"MN",845,"Dalea","purpurea","purple prairie clover","Plantae",266276,501,"Flowers","Open flowers",2021,7,2,183,2459398,20,2021,7,19,200,2459415,5,"-9999",353.07,165.68,68.74,210.76,16.44,2.84,-12.11,2.93,28.66,13.02,-3.22,14.39,2021,183,187,5,NA
"1076","266276_501_2022",43627,"My yard",44.445614,-93.157532,292,"MN",845,"Dalea","purpurea","purple prairie clover","Plantae",266276,501,"Flowers","Open flowers",2022,7,6,187,2459767,2,2022,7,27,208,2459788,2,"-9999",209.75,114.35,76.66,295.44,16.0914130434783,4.94142857142857,-15.3235555555556,1.09065217391304,27.3885869565217,16.3107692307692,-3.72555555555556,11.5298913043478,2022,196,203,8,NA
"1077","266283_501_2021",43629,"Hessney2",42.349655,-71.124443,13,"MA",781,"Acer","saccharinum","silver maple","Plantae",266283,501,"Flowers","Open flowers",2021,3,30,89,2459304,1,2021,4,2,92,2459307,1,"-9999",578.93,302.51,316.12,324.51,17.39,6.99,-4.46,3.92,27.76,18.64,4.09,15.96,2021,89,89,1,NA
"1078","266375_390_2021",859,"my yard",40.059612,-83.009933,255,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",266375,390,"Fruits","Ripe fruits",2021,9,27,270,2459485,9,2021,9,27,270,2459485,14,"-9999",429.01,306.38,163.79,252.55,18.2,6.97,-4.58,4.89,28.99,18.56,2.84,18.18,2021,238,238,1,NA
"1079","266375_390_2022",859,"my yard",40.059612,-83.009933,255,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",266375,390,"Fruits","Ripe fruits",2022,8,5,217,2459797,8,2022,8,28,240,2459820,21,"-9999",415.35,264.15,339.08,332.4,17.2501086956522,8.53065934065934,-4.72611111111111,5.8254347826087,28.740652173913,19.3916483516484,5.21488888888889,17.8634782608696,2022,217,217,1,NA
"1080","266375_501_2021",859,"my yard",40.059612,-83.009933,255,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",266375,501,"Flowers","Open flowers",2021,7,6,187,2459402,1,2021,8,12,224,2459439,7,"-9999",429.01,306.38,163.79,252.55,18.2,6.97,-4.58,4.89,28.99,18.56,2.84,18.18,2021,207,218,12,NA
"1081","266375_501_2022",859,"my yard",40.059612,-83.009933,255,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",266375,501,"Flowers","Open flowers",2022,6,12,163,2459743,6,2022,7,10,191,2459771,18,"-9999",415.35,264.15,339.08,332.4,17.2501086956522,8.53065934065934,-4.72611111111111,5.8254347826087,28.740652173913,19.3916483516484,5.21488888888889,17.8634782608696,2022,177,177,1,NA
"1082","266455_390_2021",43627,"My yard",44.445614,-93.157532,292,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",266455,390,"Fruits","Ripe fruits",2021,8,12,224,2459439,3,2021,9,22,265,2459480,15,"-9999",353.07,165.68,68.74,210.76,16.44,2.84,-12.11,2.93,28.66,13.02,-3.22,14.39,2021,233,249,17,1
"1083","266455_390_2022",43627,"My yard",44.445614,-93.157532,292,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",266455,390,"Fruits","Ripe fruits",2022,8,10,222,2459802,5,2022,9,14,257,2459837,2,"-9999",209.75,114.35,76.66,295.44,16.0914130434783,4.94142857142857,-15.3235555555556,1.09065217391304,27.3885869565217,16.3107692307692,-3.72555555555556,11.5298913043478,2022,231,255,25,1
"1084","266455_501_2021",43627,"My yard",44.445614,-93.157532,292,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",266455,501,"Flowers","Open flowers",2021,7,6,187,2459402,1,2021,7,27,208,2459423,3,"-9999",353.07,165.68,68.74,210.76,16.44,2.84,-12.11,2.93,28.66,13.02,-3.22,14.39,2021,196,208,13,1
"1085","266455_501_2022",43627,"My yard",44.445614,-93.157532,292,"MN",931,"Monarda","fistulosa","wild bergamot","Plantae",266455,501,"Flowers","Open flowers",2022,7,15,196,2459776,7,2022,7,27,208,2459788,2,"-9999",209.75,114.35,76.66,295.44,16.0914130434783,4.94142857142857,-15.3235555555556,1.09065217391304,27.3885869565217,16.3107692307692,-3.72555555555556,11.5298913043478,2022,196,212,17,1
"1086","267723_501_2021",42758,"Perry Hill Farm",41.776165,-73.586487,238,"NY",781,"Acer","saccharinum","silver maple","Plantae",267723,501,"Flowers","Open flowers",2021,3,23,82,2459297,3,2021,4,10,100,2459315,7,"-9999",461.32,344.42,270.21,258.82,15.58,5.59,-6.59,1.99,26.32,17.01,1.73,14.98,2021,97,97,1,NA
"1087","267794_501_2021",43890,"Meadow",39.198215,-86.022964,214,"IN",931,"Monarda","fistulosa","wild bergamot","Plantae",267794,501,"Flowers","Open flowers",2021,9,30,273,2459488,2,2021,10,1,274,2459489,12,"-9999",515.77,263.54,220.29,289.01,18.15,7.04,-4.51,5.54,29.09,19.46,3.78,18.76,NA,NA,NA,NA,NA
"1088","268943_390_2021",44039,"FA Phenology Path 1",44.019821,-70.975372,127,"ME",781,"Acer","saccharinum","silver maple","Plantae",268943,390,"Fruits","Ripe fruits",2021,5,7,127,2459342,1,2021,5,7,127,2459342,167,"-9999",286.74,272.35,260.61,209.79,14.07,2.9,-9.03,0.19,26.53,15.83,0.94,14.17,2021,127,127,1,NA
"1089","268944_501_2021",44039,"FA Phenology Path 1",44.019821,-70.975372,127,"ME",781,"Acer","saccharinum","silver maple","Plantae",268944,501,"Flowers","Open flowers",2021,4,15,105,2459320,-9999,2021,5,2,122,2459337,1,"-9999",286.74,272.35,260.61,209.79,14.07,2.9,-9.03,0.19,26.53,15.83,0.94,14.17,2021,122,122,1,NA
"1090","269050_390_2021",44059,"Kahuku Training Area",21.683958,-157.976212,45,"HI",203,"Helianthus","annuus","common sunflower","Plantae",269050,390,"Fruits","Ripe fruits",2021,2,16,47,2459262,-9999,2021,2,16,47,2459262,14,"-9999",170.18,291.81,300.23,507.52,22.44,22.42,20.12,20.12,28.11,28.84,26.04,25.78,2021,159,173,15,NA
"1091","269050_390_2022",44059,"Kahuku Training Area",21.683958,-157.976212,45,"HI",203,"Helianthus","annuus","common sunflower","Plantae",269050,390,"Fruits","Ripe fruits",2022,1,25,25,2459605,21,2022,1,25,25,2459605,-9999,"-9999",141.45,190.77,481.5,99.73,22.4195652173913,21.8346153846154,19.4687777777778,20.8761956521739,28.5840217391304,27.671978021978,25.9297777777778,27.134347826087,2022,25,25,1,NA
"1092","269050_501_2021",44059,"Kahuku Training Area",21.683958,-157.976212,45,"HI",203,"Helianthus","annuus","common sunflower","Plantae",269050,501,"Flowers","Open flowers",2021,4,27,117,2459332,14,2021,5,11,131,2459346,14,"-9999",170.18,291.81,300.23,507.52,22.44,22.42,20.12,20.12,28.11,28.84,26.04,25.78,2021,356,356,1,NA
"1093","269050_501_2022",44059,"Kahuku Training Area",21.683958,-157.976212,45,"HI",203,"Helianthus","annuus","common sunflower","Plantae",269050,501,"Flowers","Open flowers",2022,1,4,4,2459584,-9999,2022,1,25,25,2459605,-9999,"-9999",141.45,190.77,481.5,99.73,22.4195652173913,21.8346153846154,19.4687777777778,20.8761956521739,28.5840217391304,27.671978021978,25.9297777777778,27.134347826087,2022,25,25,1,NA
"1094","269194_390_2021",44077,"Hessney3",42.349522,-71.124245,13,"MA",781,"Acer","saccharinum","silver maple","Plantae",269194,390,"Fruits","Ripe fruits",2021,4,26,116,2459331,1,2021,5,5,125,2459340,1,"-9999",578.93,302.51,316.12,324.51,17.39,6.99,-4.46,3.92,27.76,18.64,4.09,15.96,2021,137,137,1,NA
"1095","269194_501_2022",44077,"Hessney3",42.349522,-71.124245,13,"MA",781,"Acer","saccharinum","silver maple","Plantae",269194,501,"Flowers","Open flowers",2022,3,26,85,2459665,3,2022,3,26,85,2459665,2,"-9999",151.29,448.32,278.46,189.5,16.724347826087,8.14351648351648,-5.41022222222222,4.48445652173913,29.1365217391304,18.4008791208791,5.08466666666667,16.0002173913043,2022,85,85,1,NA
"1096","269737_501_2022",44192,"Plot 8 - TR",44.901798,-93.147583,212,"MN",781,"Acer","saccharinum","silver maple","Plantae",269737,501,"Flowers","Open flowers",2022,4,17,107,2459687,6,2022,5,5,125,2459705,6,"-9999",189.73,124.92,71.81,279.6,17.2957608695652,6.33956043956044,-14.3898888888889,1.81195652173913,28.2566304347826,16.5750549450549,-3.29411111111111,11.7583695652174,2022,125,125,1,NA
"1097","269964_390_2021",44192,"Plot 8 - TR",44.901798,-93.147583,212,"MN",781,"Acer","saccharinum","silver maple","Plantae",269964,390,"Fruits","Ripe fruits",2021,5,21,141,2459356,7,2021,5,21,141,2459356,6,"-9999",250.17,109.26,46.81,226.88,17.9,3.73,-10.88,3.93,29.7,13.44,-2.51,15.07,2021,141,141,1,NA
"1098","269964_501_2022",44192,"Plot 8 - TR",44.901798,-93.147583,212,"MN",781,"Acer","saccharinum","silver maple","Plantae",269964,501,"Flowers","Open flowers",2022,4,17,107,2459687,6,2022,5,11,131,2459711,9,"-9999",189.73,124.92,71.81,279.6,17.2957608695652,6.33956043956044,-14.3898888888889,1.81195652173913,28.2566304347826,16.5750549450549,-3.29411111111111,11.7583695652174,2022,125,125,1,NA
"1099","269966_501_2022",44192,"Plot 8 - TR",44.901798,-93.147583,212,"MN",781,"Acer","saccharinum","silver maple","Plantae",269966,501,"Flowers","Open flowers",2022,4,17,107,2459687,6,2022,5,5,125,2459705,6,"-9999",189.73,124.92,71.81,279.6,17.2957608695652,6.33956043956044,-14.3898888888889,1.81195652173913,28.2566304347826,16.5750549450549,-3.29411111111111,11.7583695652174,2022,119,119,1,NA
"1100","270091_501_2022",44256,"Plot 22 - RST",44.90229,-93.148178,213,"MN",781,"Acer","saccharinum","silver maple","Plantae",270091,501,"Flowers","Open flowers",2022,5,6,126,2459706,7,2022,5,6,126,2459706,14,"-9999",189.73,124.92,71.81,279.6,17.2957608695652,6.33956043956044,-14.3898888888889,1.81195652173913,28.2566304347826,16.5750549450549,-3.29411111111111,11.7583695652174,2022,126,126,1,NA
"1101","270107_501_2022",44257,"Plot 23 - TR",44.902351,-93.148331,213,"MN",781,"Acer","saccharinum","silver maple","Plantae",270107,501,"Flowers","Open flowers",2022,5,6,126,2459706,7,2022,5,6,126,2459706,14,"-9999",189.73,124.92,71.81,279.6,17.2957608695652,6.33956043956044,-14.3898888888889,1.81195652173913,28.2566304347826,16.5750549450549,-3.29411111111111,11.7583695652174,2022,126,126,1,NA
"1102","2713_390_2012",1447,"Home",42.176537,-85.892448,230,"MI",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",2713,390,"Fruits","Ripe fruits",2012,9,16,260,2456187,25,2012,10,13,287,2456214,9,"-9999",206,260,204,236,15.68,5.98,-4.15,5.83,29.36,16.85,3.98,18.75,NA,NA,NA,NA,NA
"1103","2713_501_2011",1447,"Home",42.176537,-85.892448,230,"MI",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",2713,501,"Flowers","Open flowers",2011,7,20,201,2455763,25,2011,8,17,229,2455791,24,"-9999",284,192,167,341,16.27,5.6,-8.21,3.11,27.93,17.7,-0.43,13.68,NA,NA,NA,NA,NA
"1104","2713_501_2012",1447,"Home",42.176537,-85.892448,230,"MI",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",2713,501,"Flowers","Open flowers",2012,6,16,168,2456095,21,2012,7,23,205,2456132,30,"-9999",206,260,204,236,15.68,5.98,-4.15,5.83,29.36,16.85,3.98,18.75,NA,NA,NA,NA,NA
"1105","271705_501_2021",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",271705,501,"Flowers","Open flowers",2021,5,27,147,2459362,3,2021,6,7,158,2459373,-9999,"OneObserver-StatusConflict",534.79,181.72,143.24,436.2,18.94,6.95,-6.6,6.67,29.67,18.44,2.36,17.71,2021,156,156,1,NA
"1106","271759_501_2021",44179,"Backyard",39.938316,-85.91774,235,"IN",203,"Helianthus","annuus","common sunflower","Plantae",271759,501,"Flowers","Open flowers",2021,4,8,98,2459313,-9999,2021,5,18,138,2459353,-9999,"-9999",390.88,271.47,145.3,266.63,18.05,6.84,-5.25,4.96,28.94,18.71,2.58,17.82,2021,98,117,20,NA
"1107","271760_501_2021",43860,"home backyard",33.929916,-117.325432,482,"CA",203,"Helianthus","annuus","common sunflower","Plantae",271760,501,"Flowers","Open flowers",2021,4,16,106,2459321,7,2021,5,14,134,2459349,-9999,"-9999",8.14,7.79,84.15,43.06,17.84,13.56,6.48,9.24,34.35,30.2,20.28,23.65,2021,127,134,8,NA
"1108","272321_390_2022",44587,"Mid Campus",38.345535,-75.606445,7,"MD",781,"Acer","saccharinum","silver maple","Plantae",272321,390,"Fruits","Ripe fruits",2022,4,29,119,2459699,7,2022,5,6,126,2459706,132,"-9999",370.55,237.31,224.45,308.67,20.0703260869565,11.6708791208791,0.0366666666666667,8.62619565217391,30.0126086956522,21.7902197802198,10.609,19.2221739130435,2022,119,119,1,NA
"1109","272321_501_2022",44587,"Mid Campus",38.345535,-75.606445,7,"MD",781,"Acer","saccharinum","silver maple","Plantae",272321,501,"Flowers","Open flowers",2022,3,4,63,2459643,7,2022,4,1,91,2459671,7,"-9999",370.55,237.31,224.45,308.67,20.0703260869565,11.6708791208791,0.0366666666666667,8.62619565217391,30.0126086956522,21.7902197802198,10.609,19.2221739130435,2022,77,77,1,NA
"1110","272453_390_2022",44587,"Mid Campus",38.345535,-75.606445,7,"MD",781,"Acer","saccharinum","silver maple","Plantae",272453,390,"Fruits","Ripe fruits",2022,4,1,91,2459671,14,2022,4,1,91,2459671,7,"-9999",370.55,237.31,224.45,308.67,20.0703260869565,11.6708791208791,0.0366666666666667,8.62619565217391,30.0126086956522,21.7902197802198,10.609,19.2221739130435,2022,105,105,1,NA
"1111","272453_501_2022",44587,"Mid Campus",38.345535,-75.606445,7,"MD",781,"Acer","saccharinum","silver maple","Plantae",272453,501,"Flowers","Open flowers",2022,3,8,67,2459647,11,2022,3,18,77,2459657,14,"-9999",370.55,237.31,224.45,308.67,20.0703260869565,11.6708791208791,0.0366666666666667,8.62619565217391,30.0126086956522,21.7902197802198,10.609,19.2221739130435,2022,70,77,8,NA
"1112","273117_501_2021",44777,"Our Yard",42.276871,-83.759453,261,"MI",916,"Lobelia","cardinalis","cardinalflower","Plantae",273117,501,"Flowers","Open flowers",2021,7,14,195,2459410,4,2021,8,20,232,2459447,104,"-9999",417.71,180.51,109.79,186.36,15.99,4.17,-7.12,2.12,28.13,16.36,1.1,16.64,2021,202,210,9,NA
"1113","273118_501_2021",44777,"Our Yard",42.276871,-83.759453,261,"MI",203,"Helianthus","annuus","common sunflower","Plantae",273118,501,"Flowers","Open flowers",2021,8,7,219,2459434,9,2021,8,7,219,2459434,13,"OneObserver-StatusConflict",417.71,180.51,109.79,186.36,15.99,4.17,-7.12,2.12,28.13,16.36,1.1,16.64,2021,219,219,1,NA
"1114","273148_390_2021",43881,"Dunbarton",38.74696,-77.577141,80,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",273148,390,"Fruits","Ripe fruits",2021,10,3,276,2459491,27,2021,10,3,276,2459491,-9999,"-9999",422.55,332.66,319.41,209.14,19.2,9.33,-1.58,6.66,30.32,20.64,7.18,19.64,2021,276,276,1,NA
"1115","273148_390_2022",43881,"Dunbarton",38.74696,-77.577141,80,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",273148,390,"Fruits","Ripe fruits",2022,10,10,283,2459863,25,2022,11,6,310,2459890,15,"-9999",299.09,219.64,185.92,308.56,18.6811956521739,9.6232967032967,-1.99233333333333,6.87380434782609,29.9171739130435,20.8507692307692,9.35477777777778,19.328152173913,2022,283,310,28,NA
"1116","273148_501_2021",43881,"Dunbarton",38.74696,-77.577141,80,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",273148,501,"Flowers","Open flowers",2021,7,10,191,2459406,-9999,2021,9,6,249,2459464,27,"-9999",422.55,332.66,319.41,209.14,19.2,9.33,-1.58,6.66,30.32,20.64,7.18,19.64,2021,191,191,1,NA
"1117","273148_501_2022",43881,"Dunbarton",38.74696,-77.577141,80,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",273148,501,"Flowers","Open flowers",2022,7,10,191,2459771,24,2022,8,12,224,2459804,34,"-9999",299.09,219.64,185.92,308.56,18.6811956521739,9.6232967032967,-1.99233333333333,6.87380434782609,29.9171739130435,20.8507692307692,9.35477777777778,19.328152173913,2022,208,224,17,NA
"1118","273278_390_2021",44824,"Munson cemetery prairie ",41.340202,-90.179573,221,"IL",845,"Dalea","purpurea","purple prairie clover","Plantae",273278,390,"Fruits","Ripe fruits",2021,7,20,201,2459416,-9999,2021,7,20,201,2459416,5,"-9999",397.21,359.31,154.37,351.13,17.71,5.25,-9.05,4.89,28.86,16.81,-0.5,16.18,2021,209,209,1,NA
"1119","273278_501_2021",44824,"Munson cemetery prairie ",41.340202,-90.179573,221,"IL",845,"Dalea","purpurea","purple prairie clover","Plantae",273278,501,"Flowers","Open flowers",2021,7,20,201,2459416,-9999,2021,7,25,206,2459421,3,"-9999",397.21,359.31,154.37,351.13,17.71,5.25,-9.05,4.89,28.86,16.81,-0.5,16.18,2021,201,201,1,NA
"1120","273324_390_2021",44826,"Home",41.462021,-90.154625,199,"IL",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",273324,390,"Fruits","Ripe fruits",2021,8,27,239,2459454,4,2021,9,9,252,2459467,-9999,"-9999",348.29,387.74,163,343.36,17.95,5.43,-8.97,5.11,29.07,16.89,-0.44,16.23,NA,NA,NA,NA,NA
"1121","273324_501_2021",44826,"Home",41.462021,-90.154625,199,"IL",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",273324,501,"Flowers","Open flowers",2021,7,20,201,2459416,-9999,2021,8,27,239,2459454,6,"-9999",348.29,387.74,163,343.36,17.95,5.43,-8.97,5.11,29.07,16.89,-0.44,16.23,2021,206,225,20,NA
"1122","273327_501_2021",44831,"My garden",39.119926,-76.858696,84,"MD",203,"Helianthus","annuus","common sunflower","Plantae",273327,501,"Flowers","Open flowers",2021,7,19,200,2459415,-9999,2021,7,19,200,2459415,-9999,"-9999",358.25,373.18,318.39,240.3,19.78,10.07,-1.51,7.17,30.09,20.24,6.4,19.17,2021,200,200,1,NA
"1123","273458_501_2021",43005,"Frontyard prairie",39.632671,-91.441628,194,"MO",931,"Monarda","fistulosa","wild bergamot","Plantae",273458,501,"Flowers","Open flowers",2021,6,7,158,2459373,-9999,2021,6,7,158,2459373,-9999,"-9999",534.79,181.72,143.24,436.2,18.94,6.95,-6.6,6.67,29.67,18.44,2.36,17.71,2021,158,158,1,NA
"1124","273471_501_2021",44870,"Winnie Palmer Nature Reserve",40.286655,-79.398224,313,"PA",931,"Monarda","fistulosa","wild bergamot","Plantae",273471,501,"Flowers","Open flowers",2021,7,28,209,2459424,-9999,2021,8,16,228,2459443,-9999,"-9999",392.78,203.15,256.14,294.85,15.61,5.64,-5.04,2.65,28.17,18.21,3.09,17.11,2021,209,213,5,NA
"1125","274031_501_2021",44907,"Kennedy Homestead",39.111698,-80.104599,415,"WV",916,"Lobelia","cardinalis","cardinalflower","Plantae",274031,501,"Flowers","Open flowers",2021,8,8,220,2459435,-9999,2021,8,8,220,2459435,-9999,"-9999",332.94,272.54,297.65,247.28,16.2,6.24,-4.26,3.22,28.2,19.17,4.29,18.07,2021,220,220,1,NA
"1126","275100_390_2021",44967,"Penguin Court",40.211926,-79.198593,391,"PA",931,"Monarda","fistulosa","wild bergamot","Plantae",275100,390,"Fruits","Ripe fruits",2021,9,14,257,2459472,-9999,2021,10,8,281,2459496,-9999,"-9999",372.68,232.72,277.06,304.68,15.23,5.39,-5.65,2.46,27.46,17.44,2.38,16.33,2021,257,257,1,NA
"1127","275100_501_2021",44967,"Penguin Court",40.211926,-79.198593,391,"PA",931,"Monarda","fistulosa","wild bergamot","Plantae",275100,501,"Flowers","Open flowers",2021,8,24,236,2459451,-9999,2021,8,24,236,2459451,14,"-9999",372.68,232.72,277.06,304.68,15.23,5.39,-5.65,2.46,27.46,17.44,2.38,16.33,NA,NA,NA,NA,NA
"1128","275101_501_2021",44967,"Penguin Court",40.211926,-79.198593,391,"PA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",275101,501,"Flowers","Open flowers",2021,8,24,236,2459451,-9999,2021,9,14,257,2459472,14,"-9999",372.68,232.72,277.06,304.68,15.23,5.39,-5.65,2.46,27.46,17.44,2.38,16.33,2021,236,257,22,NA
"1129","275109_390_2021",36926,"NBG-Pollinator Garden",36.907299,-76.19664,1,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",275109,390,"Fruits","Ripe fruits",2021,9,16,259,2459474,14,2021,10,24,297,2459512,-9999,"-9999",402.02,485.93,358.53,189.82,21.27,13.42,1.3,9.13,30.51,22.94,10.27,21.2,2021,297,297,1,NA
"1130","275109_501_2021",36926,"NBG-Pollinator Garden",36.907299,-76.19664,1,"VA",916,"Lobelia","cardinalis","cardinalflower","Plantae",275109,501,"Flowers","Open flowers",2021,8,19,231,2459446,-9999,2021,9,30,273,2459488,24,"-9999",402.02,485.93,358.53,189.82,21.27,13.42,1.3,9.13,30.51,22.94,10.27,21.2,2021,236,259,24,NA
"1131","275698_390_2021",44946,"5th Observations",35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,390,"Fruits","Ripe fruits",2021,9,21,264,2459479,7,2021,9,21,264,2459479,7,"-9999",111.24,61.28,52.53,52.98,12,1.7,-7.83,-0.07,27.8,18.75,6.04,17.07,NA,NA,NA,NA,NA
"1132","275698_501_2021",44946,"5th Observations",35.894753,-106.310692,2216,"NM",1167,"Verbesina","encelioides","golden crownbeard","Plantae",275698,501,"Flowers","Open flowers",2021,9,14,257,2459472,-9999,2021,9,14,257,2459472,7,"-9999",111.24,61.28,52.53,52.98,12,1.7,-7.83,-0.07,27.8,18.75,6.04,17.07,NA,NA,NA,NA,NA
"1133","275765_390_2021",45129,"Ed Center Pond - Brooker Creek Preserve",28.132095,-82.6586,6,"FL",916,"Lobelia","cardinalis","cardinalflower","Plantae",275765,390,"Fruits","Ripe fruits",2021,9,12,255,2459470,6,2021,9,21,264,2459479,-9999,"-9999",951.94,399.02,158.28,136.13,23.84,20.75,10.65,17.26,32.57,29.64,22.03,28.42,2021,255,264,10,NA
"1134","275765_501_2021",45129,"Ed Center Pond - Brooker Creek Preserve",28.132095,-82.6586,6,"FL",916,"Lobelia","cardinalis","cardinalflower","Plantae",275765,501,"Flowers","Open flowers",2021,9,6,249,2459464,-9999,2021,9,21,264,2459479,-9999,"-9999",951.94,399.02,158.28,136.13,23.84,20.75,10.65,17.26,32.57,29.64,22.03,28.42,2021,249,255,7,NA
